34.428869453808964, 135.55352450677339
34.428757854846886, 135.5533159319598
34.42757186389605, 135.55285703665868
34.42710744533319, 135.5527013822378
34.42748042944833, 135.55278460520452
34.42667027599033, 135.5525562768956
34.42596836917711, 135.55244278654095
34.42583164773431, 135.55241179784636
34.42428017100689, 135.55231608963902
34.42387693188722, 135.55232225945895
34.4238529323813, 135.55230777670056
34.42384631097098, 135.55223642082086
34.423866867491604, 135.55168525753714
34.42385549731954, 135.5515108711412
34.4238804439648, 135.55142594173427
34.42391425244703, 135.55128384126618
34.4239336761015, 135.55123083355906
34.42397763248324, 135.55113102813414
34.42409175860915, 135.55091610474528
34.42453627850114, 135.5500758782362
34.4246011429387, 135.5500121198058
34.42469405505126, 135.54994419148028
34.42473088235417, 135.54992079552207
34.42478348430917, 135.54991440016082
34.424901068981455, 135.54992087129418
34.425865760132254, 135.5499645452868
34.42602304418022, 135.54997790737673
34.426316703151066, 135.55000763304682
34.42658471710965, 135.5500401482432
34.426873508733976, 135.55009461567477
34.42691801657784, 135.55010556119677
34.42700593279019, 135.5501142817108
34.42705555292727, 135.55012311311026
